"","ID","ID-2","Zscore"
"99-54-7","99-54-7","99-54-7",0.24157750441659
"102-71-6","102-71-6","102-71-6",0.170235529795671
"163520-33-0","163520-33-0","163520-33-0",0.902278018210987
"122-20-3","122-20-3","122-20-3",0.395488108943283
"39515-41-8","39515-41-8","39515-41-8",0.179437609074015
"742693-38-5","742693-38-5","742693-38-5",0.284048967785996
"57-50-1","57-50-1","57-50-1",1.80731921716447
"29091-21-2","29091-21-2","29091-21-2",0.372497004839165
"111-30-8","111-30-8","111-30-8",0.0856688553055417
"10094-34-5","10094-34-5","10094-34-5",1.47798938546641
"709-98-8","709-98-8","709-98-8",0.907226495948861
"291305-06-1","291305-06-1","291305-06-1",0.335449638005445
"98-06-6","98-06-6","98-06-6",0.213136287702874
"96-54-8","96-54-8","96-54-8",0.136118709732436
"78-69-3","78-69-3","78-69-3",0.928557741609653
"2386-87-0","2386-87-0","2386-87-0",0.811070384642302
"55285-14-8","55285-14-8","55285-14-8",0.534997634809768
"221671-62-1","221671-62-1","221671-62-1",1.62309769779912
"88-85-7","88-85-7","88-85-7",0.235190997485546
"288-88-0","288-88-0","288-88-0",0.746925498734311
"19660-16-3","19660-16-3","19660-16-3",0.0616748353226376
"141-66-2","141-66-2","141-66-2",0.118098822615071
"NOCAS_47377","NOCAS_47377","NOCAS_47377",2.11306258368
"205-99-2","205-99-2","205-99-2",1.3200881042364
"120-36-5","120-36-5","120-36-5",0.313673372259508
"142-19-8","142-19-8","142-19-8",1.27101721210392
"330-55-2","330-55-2","330-55-2",0.858786162288998
"15625-89-5","15625-89-5","15625-89-5",0.371300040672738
"140-10-3","140-10-3","140-10-3",0.854293497622365
"331623-06-4","331623-06-4","331623-06-4",0.906759509197277
"55-18-5","55-18-5","55-18-5",0.276432392679634
"1861-40-1","1861-40-1","1861-40-1",0.182693173774945
"107-46-0","107-46-0","107-46-0",2.12524553607985
"106-32-1","106-32-1","106-32-1",1.15667953575073
"628-81-9","628-81-9","628-81-9",0.529488521045878
"NOCAS_48522","NOCAS_48522","NOCAS_48522",1.43452835846867
"1489-69-6","1489-69-6","1489-69-6",0.123305909036096
"95-53-4","95-53-4","95-53-4",0.646005670535598
"5103-71-9","5103-71-9","5103-71-9",1.65662237241464
"112-60-7","112-60-7","112-60-7",0.541701810241538
"839-90-7","839-90-7","839-90-7",1.06083616100744
"60-57-1","60-57-1","60-57-1",1.53143845500461
"3383-96-8","3383-96-8","3383-96-8",0.912767278582067
"2114-11-6","2114-11-6","2114-11-6",0.411604337272167
"97-00-7","97-00-7","97-00-7",0.137073630846955
"626-64-2","626-64-2","626-64-2",0.317910730194993
"72490-01-8","72490-01-8","72490-01-8",0.56182838025921
"5870-93-9","5870-93-9","5870-93-9",1.1152744281781
"102-85-2","102-85-2","102-85-2",1.97990996088727
"462-95-3","462-95-3","462-95-3",0.452687960370977
"495-18-1","495-18-1","495-18-1",0.518019284094533
"120-71-8","120-71-8","120-71-8",0.946361311874513
"73-22-3","73-22-3","73-22-3",0.136652544059956
"NOCAS_47292","NOCAS_47292","NOCAS_47292",0.0508505092408886
"108-32-7","108-32-7","108-32-7",0.130898761051181
"72-54-8","72-54-8","72-54-8",0.0550602001690968
"112-35-6","112-35-6","112-35-6",0.174386570798039
"3452-97-9","3452-97-9","3452-97-9",0.339679443229172
"79-30-1","79-30-1","79-30-1",0.164633774876014
"121-54-0","121-54-0","121-54-0",0.346165757767541
"58-85-5","58-85-5","58-85-5",0.0930856382069857
"6381-77-7","6381-77-7","6381-77-7",0.292524799532241
"959-98-8","959-98-8","959-98-8",0.84980689076186
"80-09-1","80-09-1","80-09-1",0.431231688806415
"140939-17-9","140939-17-9","140939-17-9",0.711800811509749
"88-30-2","88-30-2","88-30-2",0.231467972666154
"586-62-9","586-62-9","586-62-9",0.00109782434177299
"78-46-6","78-46-6","78-46-6",0.409477491608945
"131807-57-3","131807-57-3","131807-57-3",0.124297865503852
"95-49-8","95-49-8","95-49-8",0.540071818441432
"140939-15-7","140939-15-7","140939-15-7",0.284270905983218
"117-80-6","117-80-6","117-80-6",0.60728604403454
"123-35-3","123-35-3","123-35-3",0.184839046245607
"75-07-0","75-07-0","75-07-0",0.830243160640115
"68157-60-8","68157-60-8","68157-60-8",0.769235020015351
"98886-44-3","98886-44-3","98886-44-3",0.0620788305468149
"112-12-9","112-12-9","112-12-9",0.610947973498318
"821-48-7","821-48-7","821-48-7",0.292249082695896
"99-08-1","99-08-1","99-08-1",0.376983404689373
"2432-87-3","2432-87-3","2432-87-3",0.879446652370244
"96182-53-5","96182-53-5","96182-53-5",0.429457615812145
"NOCAS_47383","NOCAS_47383","NOCAS_47383",1.69988648210143
"110-12-3","110-12-3","110-12-3",0.859413362044676
"110-97-4","110-97-4","110-97-4",0.68695329956287
"31482-56-1","31482-56-1","31482-56-1",0.13367304900738
"107-54-0","107-54-0","107-54-0",0.348336801349307
"123-11-5","123-11-5","123-11-5",0.5149527472761
"4584-46-7","4584-46-7","4584-46-7",0.226674812285659
"478149-53-0","478149-53-0","478149-53-0",0.136240445037306
"1702-17-6","1702-17-6","1702-17-6",0.526785452310675
"30516-87-1","30516-87-1","30516-87-1",0.0929431102349047
"741-58-2","741-58-2","741-58-2",0.18087245941394
"868-57-5","868-57-5","868-57-5",0.839993659472807
"3648-21-3","3648-21-3","3648-21-3",0.416921603142414
"16672-87-0","16672-87-0","16672-87-0",0.2370525146899
"147526-32-7","147526-32-7","147526-32-7",0.253159527890261
"27253-33-4","27253-33-4","27253-33-4",0.663275115406847
"86479-06-3","86479-06-3","86479-06-3",0.859229929590807
"140-56-7","140-56-7","140-56-7",0.00262796715956106
"6422-86-2","6422-86-2","6422-86-2",0.128923830003562
"123-96-6","123-96-6","123-96-6",0.832632730576495
"35554-44-0","35554-44-0","35554-44-0",0.526108320449532
"124-07-2","124-07-2","124-07-2",0.878268492775066
"NOCAS_47265","NOCAS_47265","NOCAS_47265",0.367945110742704
"23386-52-9","23386-52-9","23386-52-9",0.254432802908957
"619-73-8","619-73-8","619-73-8",0.0708735583634845
"97322-87-7","97322-87-7","97322-87-7",0.424178563997552
"5349-51-9","5349-51-9","5349-51-9",0.147918248111263
"56070-16-7","56070-16-7","56070-16-7",0.429584387112647
"57837-19-1","57837-19-1","57837-19-1",1.15185507975465
"91-20-3","91-20-3","91-20-3",0.0469165907683076
"69806-50-4","69806-50-4","69806-50-4",0.391171988663252
"1478-61-1","1478-61-1","1478-61-1",0.349994342856032
"763-32-6","763-32-6","763-32-6",0.325913681810691
"10061-01-5","10061-01-5","10061-01-5",0.6598907968163
"69-09-0","69-09-0","69-09-0",0.29510142123755
"56-75-7","56-75-7","56-75-7",0.477987599120512
"298-07-7","298-07-7","298-07-7",0.144448855240886
"2835-39-4","2835-39-4","2835-39-4",1.04683632987425
"99-63-8","99-63-8","99-63-8",0.658098686692139
"111-11-5","111-11-5","111-11-5",1.06006133977999
"103-34-4","103-34-4","103-34-4",0.588471870666344
"3056-17-5","3056-17-5","3056-17-5",0.2047568631969
"13676-54-5","13676-54-5","13676-54-5",0.566693821192975
"80-54-6","80-54-6","80-54-6",1.04784104057521
"271-89-6","271-89-6","271-89-6",0.27066659526072
"78-59-1","78-59-1","78-59-1",0.863246389148266
"55589-62-3","55589-62-3","55589-62-3",0.0698644846341032
"7747-35-5","7747-35-5","7747-35-5",0.520575331947806
"636-21-5","636-21-5","636-21-5",0.625445848238439
"NOCAS_47305","NOCAS_47305","NOCAS_47305",1.89353819507929
"1114-71-2","1114-71-2","1114-71-2",0.960003922685798
"77-90-7","77-90-7","77-90-7",0.30064549609515
"2702-72-9","2702-72-9","2702-72-9",0.321544355257589
"59669-26-0","59669-26-0","59669-26-0",1.00707309393362
"16356-11-9","16356-11-9","16356-11-9",0.145097465237399
"108-38-3","108-38-3","108-38-3",0.18335656140307
"2499-95-8","2499-95-8","2499-95-8",1.27763021258912
"200940-23-4","200940-23-4","200940-23-4",0.344607447561281
"5694-00-8","5694-00-8","5694-00-8",0.0795299755919535
"6359-82-6","6359-82-6","6359-82-6",0.416442520651489
"196808-45-4","196808-45-4","196808-45-4",1.13906013475584
"33956-49-9","33956-49-9","33956-49-9",1.04870467057656
"83-32-9","83-32-9","83-32-9",0.0632835788965622
"2687-96-9","2687-96-9","2687-96-9",0.448099284288912
"109-43-3","109-43-3","109-43-3",0.413180726773683
"6174-86-3","6174-86-3","6174-86-3",0.491669537003813
"95-83-0","95-83-0","95-83-0",0.212553519312012
"5877-42-9","5877-42-9","5877-42-9",0.243474856950732
"122008-85-9","122008-85-9","122008-85-9",0.234939822147394
"139-88-8","139-88-8","139-88-8",0.140849768697856
"109-52-4","109-52-4","109-52-4",0.819043055283365
"109-78-4","109-78-4","109-78-4",0.421033715122969
"1987-50-4","1987-50-4","1987-50-4",1.16986321615025
"163515-14-8","163515-14-8","163515-14-8",0.516229018694912
"83-56-7","83-56-7","83-56-7",0.727831984003104
"5131-66-8","5131-66-8","5131-66-8",0.927129015563113
"95-48-7","95-48-7","95-48-7",0.742986360030019
"104-40-5","104-40-5","104-40-5",0.923517335528693
"112-42-5","112-42-5","112-42-5",0.60333604318772
"2492-26-4","2492-26-4","2492-26-4",0.119776674405966
"544-76-3","544-76-3","544-76-3",1.19512677500915
"78-98-8","78-98-8","78-98-8",0.0438903868489888
"1111-78-0","1111-78-0","1111-78-0",1.31682052154821
"112-14-1","112-14-1","112-14-1",1.10964855505438
"3319-31-1","3319-31-1","3319-31-1",1.18375116793302
"110-05-4","110-05-4","110-05-4",0.43193303526947
"6283-25-6","6283-25-6","6283-25-6",0.210976832408891
"1897-45-6","1897-45-6","1897-45-6",0.999349744861501
"60-33-3","60-33-3","60-33-3",0.323242908426068
"999-97-3","999-97-3","999-97-3",2.39509315764989
"123-17-1","123-17-1","123-17-1",0.676692081402059
"60-12-8","60-12-8","60-12-8",0.409719579245991
"93-56-1","93-56-1","93-56-1",0.88536107323263
"61949-77-7","61949-77-7","61949-77-7",0.371567845422205
"1095-90-5","1095-90-5","1095-90-5",0.976627501799805
"13048-33-4","13048-33-4","13048-33-4",1.11602615740371
"77-89-4","77-89-4","77-89-4",0.0714770104554029
"111-44-4","111-44-4","111-44-4",0.326262830401299
"122836-35-5","122836-35-5","122836-35-5",0.335182238879719
"3647-69-6","3647-69-6","3647-69-6",0.25418179425925
"112-27-6","112-27-6","112-27-6",0.302961377361479
"1139-30-6","1139-30-6","1139-30-6",0.331163536320033
"51-79-6","51-79-6","51-79-6",0.219678436113133
"121-79-9","121-79-9","121-79-9",0.667724049488863
"22248-79-9","22248-79-9","22248-79-9",0.202255560107067
"126-00-1","126-00-1","126-00-1",0.559437736092959
"1067-53-4","1067-53-4","1067-53-4",0.384153516527232
"929-59-9","929-59-9","929-59-9",0.208439833969595
"7212-44-4","7212-44-4","7212-44-4",0.877265215201988
"10022-28-3","10022-28-3","10022-28-3",0.86932581939793
"302-79-4","302-79-4","302-79-4",0.424377416006054
"3147-75-9","3147-75-9","3147-75-9",0.00724037721553134
"120-82-1","120-82-1","120-82-1",0.160766976098943
"93-65-2","93-65-2","93-65-2",0.118043881050939
"58-08-2","58-08-2","58-08-2",1.09731920686642
"101-61-1","101-61-1","101-61-1",0.166218992804681
"NOCAS_47325","NOCAS_47325","NOCAS_47325",0.799376293648132
"77-83-8","77-83-8","77-83-8",1.08049934548622
"121-72-2","121-72-2","121-72-2",0.694217925314226
"19666-30-9","19666-30-9","19666-30-9",0.368590028784318
"626-39-1","626-39-1","626-39-1",1.17812551407174
"97-77-8","97-77-8","97-77-8",0.523593784579543
"93-52-7","93-52-7","93-52-7",0.257359457397148
"10265-92-6","10265-92-6","10265-92-6",0.121191974308369
"827-94-1","827-94-1","827-94-1",0.170601890242077
"99-65-0","99-65-0","99-65-0",0.18161034063219
"115-28-6","115-28-6","115-28-6",0.944002662048316
"1873-88-7","1873-88-7","1873-88-7",2.28118589313325
"460-00-4","460-00-4","460-00-4",0.62625662799447
"85721-33-1","85721-33-1","85721-33-1",0.153836640086274
"147-81-9","147-81-9","147-81-9",0.191316445509515
"113136-77-9","113136-77-9","113136-77-9",0.368202894849247
"307-24-4","307-24-4","307-24-4",2.59397185932329
"109-86-4","109-86-4","109-86-4",0.227930308197649
"63-42-3","63-42-3","63-42-3",1.83975650302959
"648917-13-9","648917-13-9","648917-13-9",0.52983114473879
"144550-36-7","144550-36-7","144550-36-7",0.90137616198669
"124-04-9","124-04-9","124-04-9",0.531734899060082
"131-70-4","131-70-4","131-70-4",1.21849075313233
"2761-24-2","2761-24-2","2761-24-2",0.113601179983721
"91-67-8","91-67-8","91-67-8",0.612364575718638
"93-92-5","93-92-5","93-92-5",1.40023393999502
"3268-49-3","3268-49-3","3268-49-3",0.35394429052341
"3424-82-6","3424-82-6","3424-82-6",0.176741850599333
"6485-40-1","6485-40-1","6485-40-1",0.975417716659051
"104-76-7","104-76-7","104-76-7",0.919269521859165
"104795-68-8","104795-68-8","104795-68-8",0.52899376518629
"10605-21-7","10605-21-7","10605-21-7",0.154545367576441
"94-74-6","94-74-6","94-74-6",0.172771593136209
"26225-79-6","26225-79-6","26225-79-6",0.70161632402679
"79277-27-3","79277-27-3","79277-27-3",1.02106858861237
"29122-68-7","29122-68-7","29122-68-7",0.847846677288997
"134002-60-1","134002-60-1","134002-60-1",0.628093260448997
"141-32-2","141-32-2","141-32-2",1.07453674018894
"134-62-3","134-62-3","134-62-3",1.26275723010074
"927-62-8","927-62-8","927-62-8",0.256840589356176
"51-52-5","51-52-5","51-52-5",0.137545606174889
"15972-60-8","15972-60-8","15972-60-8",1.24930545427365
"84-61-7","84-61-7","84-61-7",0.26706582350606
"93-76-5","93-76-5","93-76-5",0.254055731580372
"80-26-2","80-26-2","80-26-2",1.26391437770263
"243973-20-8","243973-20-8","243973-20-8",0.390796927187053
"824-39-5","824-39-5","824-39-5",0.26371577206641
"4376-18-5","4376-18-5","4376-18-5",0.986440476503169
"69806-40-2","69806-40-2","69806-40-2",0.380245035189903
"61-73-4","61-73-4","61-73-4",0.450089454632603
"35958-30-6","35958-30-6","35958-30-6",1.65399516578241
"112-53-8","112-53-8","112-53-8",0.45442693281948
"80-27-3","80-27-3","80-27-3",1.27269005402105
"55290-64-7","55290-64-7","55290-64-7",0.396931212522894
"103-11-7","103-11-7","103-11-7",1.27575329128377
"91-62-3","91-62-3","91-62-3",0.708911212798142
"29548-30-9","29548-30-9","29548-30-9",0.712394407256225
"75-86-5","75-86-5","75-86-5",0.0915935531663452
"123-25-1","123-25-1","123-25-1",0.728524795704807
"2491-38-5","2491-38-5","2491-38-5",0.411102879165594
"473289-62-2","473289-62-2","473289-62-2",0.0879415239610403
"178928-70-6","178928-70-6","178928-70-6",0.130172759756459
"1934-21-0","1934-21-0","1934-21-0",1.72410864373627
"54464-57-2","54464-57-2","54464-57-2",0.184521358751146
"112-30-1","112-30-1","112-30-1",0.686804659706344
"3524-68-3","3524-68-3","3524-68-3",0.0166422780397371
"57-10-3","57-10-3","57-10-3",0.0135216737122037
"21564-17-0","21564-17-0","21564-17-0",0.591474533666498
"103-09-3","103-09-3","103-09-3",1.19440389548057
"106-30-9","106-30-9","106-30-9",1.18677858121853
"101-86-0","101-86-0","101-86-0",1.07991844591772
"150-13-0","150-13-0","150-13-0",0.577266713249228
"599-79-1","599-79-1","599-79-1",0.394758426269966
"221246-12-4","221246-12-4","221246-12-4",0.912124868151449
"33089-61-1","33089-61-1","33089-61-1",0.0298937468005914
"496-11-7","496-11-7","496-11-7",0.154739498044053
"127-19-5","127-19-5","127-19-5",0.343812569863705
"13292-46-1","13292-46-1","13292-46-1",4.25723830333039
"79-57-2","79-57-2","79-57-2",1.85313577686587
"107-21-1","107-21-1","107-21-1",0.517261535113986
"6153-64-6","6153-64-6","6153-64-6",1.85380083926257
"107-07-3","107-07-3","107-07-3",0.659067405512555
"110-75-8","110-75-8","110-75-8",0.145651174157365
"23184-66-9","23184-66-9","23184-66-9",1.08005890112619
"64091-91-4","64091-91-4","64091-91-4",0.864497634020188
"107-98-2","107-98-2","107-98-2",0.444841347045961
"158081-99-3","158081-99-3","158081-99-3",0.118725634967106
"148-24-3","148-24-3","148-24-3",0.732272472490801
"541-73-1","541-73-1","541-73-1",0.410548614201727
"154-42-7","154-42-7","154-42-7",0.807351889600156
"109-55-7","109-55-7","109-55-7",0.0173232431663149
"60-01-5","60-01-5","60-01-5",0.645050557365847
"126-06-7","126-06-7","126-06-7",0.165522935930731
"174185-16-1","174185-16-1","174185-16-1",0.173769927412156
"17418-58-5","17418-58-5","17418-58-5",0.101935948693132
"103-23-1","103-23-1","103-23-1",0.11102599058128
"99-66-1","99-66-1","99-66-1",1.07908910430918
"4574-04-3","4574-04-3","4574-04-3",0.464929184743151
"115-32-2","115-32-2","115-32-2",0.044024586183309
"117-39-5","117-39-5","117-39-5",1.0991012372672
"106-25-2","106-25-2","106-25-2",0.691674409572236
"16409-43-1","16409-43-1","16409-43-1",0.833898071192568
"88-18-6","88-18-6","88-18-6",1.03851948647352
"58654-67-4","58654-67-4","58654-67-4",0.860898623640901
"626-60-8","626-60-8","626-60-8",0.00924026970400876
"82385-42-0","82385-42-0","82385-42-0",0.362232159370457
"22839-47-0","22839-47-0","22839-47-0",0.460527671388889
"10416-59-8","10416-59-8","10416-59-8",1.74297899567745
"148-79-8","148-79-8","148-79-8",0.503960770276724
"486-56-6","486-56-6","486-56-6",0.62491119382456
"94-82-6","94-82-6","94-82-6",1.05362436853826
"16587-71-6","16587-71-6","16587-71-6",0.120244671632721
"111-46-6","111-46-6","111-46-6",0.153624888365127
"52-01-7","52-01-7","52-01-7",0.695873807253192
"104098-48-8","104098-48-8","104098-48-8",0.737123500870674
"617-89-0","617-89-0","617-89-0",0.138902448673987
"1806-26-4","1806-26-4","1806-26-4",1.04945845871966
"NOCAS_48166","NOCAS_48166","NOCAS_48166",0.770634385112927
"65-71-4","65-71-4","65-71-4",0.387864027798531
"6055-19-2","6055-19-2","6055-19-2",0.225638306857752
"88-58-4","88-58-4","88-58-4",0.422475378904413
"137-66-6","137-66-6","137-66-6",0.338383608616396
"2680-03-7","2680-03-7","2680-03-7",0.589026531493678
"2231-57-4","2231-57-4","2231-57-4",0.390902363358562
"33820-53-0","33820-53-0","33820-53-0",0.264575280821308
"571-58-4","571-58-4","571-58-4",0.110363208890634
"36653-82-4","36653-82-4","36653-82-4",0.217068893677289
"136-77-6","136-77-6","136-77-6",1.15923380618253
"128-39-2","128-39-2","128-39-2",0.400891095924463
"55179-31-2","55179-31-2","55179-31-2",0.239374086583727
"110-62-3","110-62-3","110-62-3",0.434291139629297
"712-50-5","712-50-5","712-50-5",1.00572432396557
"528-29-0","528-29-0","528-29-0",0.183347219337007
"105-21-5","105-21-5","105-21-5",0.909197920267719
"117337-19-6","117337-19-6","117337-19-6",0.724697616579655
"140-38-5","140-38-5","140-38-5",0.158764708006074
"53-03-2","53-03-2","53-03-2",0.155065646176855
"105-60-2","105-60-2","105-60-2",0.212243902178102
"328-84-7","328-84-7","328-84-7",0.116268453088483
"950-37-8","950-37-8","950-37-8",0.490009388746999
"51707-55-2","51707-55-2","51707-55-2",0.166876545543742
"120-65-0","120-65-0","120-65-0",1.19314088400593
"6610-29-3","6610-29-3","6610-29-3",0.0366622233175361
"55406-53-6","55406-53-6","55406-53-6",0.0539917964621602
"99-62-7","99-62-7","99-62-7",0.156954146007373
"1678-91-7","1678-91-7","1678-91-7",0.10138133418944
"91-66-7","91-66-7","91-66-7",0.610143956601637
"791-31-1","791-31-1","791-31-1",0.326641742050984
"117-84-0","117-84-0","117-84-0",0.0492930992716506
"3068-00-6","3068-00-6","3068-00-6",0.478229341162809
"133-07-3","133-07-3","133-07-3",0.0334202014331065
"10081-67-1","10081-67-1","10081-67-1",1.14608912115686
"5977-14-0","5977-14-0","5977-14-0",0.681453427436851
"470-90-6","470-90-6","470-90-6",0.442836303032625
"14371-10-9","14371-10-9","14371-10-9",0.502745000948649
"NOCAS_47328","NOCAS_47328","NOCAS_47328",0.931589902602458
"622-45-7","622-45-7","622-45-7",1.15323891802337
"149-30-4","149-30-4","149-30-4",2.01213931714794
"762-04-9","762-04-9","762-04-9",1.8885758618819
"123-77-3","123-77-3","123-77-3",1.03894810627749
"177785-47-6","177785-47-6","177785-47-6",0.357895293624313
"156-10-5","156-10-5","156-10-5",0.657976707561246
"194098-25-4","194098-25-4","194098-25-4",0.444510914275314
"138261-41-3","138261-41-3","138261-41-3",0.337263632516389
"50-29-3","50-29-3","50-29-3",0.167066273432706
"6728-26-3","6728-26-3","6728-26-3",0.668535626409058
"57-06-7","57-06-7","57-06-7",0.537873716599007
"98-95-3","98-95-3","98-95-3",0.185165451079129
"34451-19-9","34451-19-9","34451-19-9",1.2638159749861
"534-52-1","534-52-1","534-52-1",0.0412256421217671
"122-62-3","122-62-3","122-62-3",0.620202184805228
"159138-81-5","159138-81-5","159138-81-5",0.420874533453561
"129-06-6","129-06-6","129-06-6",0.149533347719164
"NOCAS_47342","NOCAS_47342","NOCAS_47342",0.493398292734052
"54-62-6","54-62-6","54-62-6",1.51294455394256
"82657-04-3","82657-04-3","82657-04-3",0.0287367685431264
"88671-89-0","88671-89-0","88671-89-0",0.149925039991185
"142-87-0","142-87-0","142-87-0",0.224637594591688
"84-74-2","84-74-2","84-74-2",1.17535590359351
"113-48-4","113-48-4","113-48-4",0.343631989666563
"67564-91-4","67564-91-4","67564-91-4",0.521471863348894
"121-69-7","121-69-7","121-69-7",0.680941625952039
"540-18-1","540-18-1","540-18-1",1.15271078468522
"239110-15-7","239110-15-7","239110-15-7",0.281920683331008
"79-24-3","79-24-3","79-24-3",0.385775826217691
"706-14-9","706-14-9","706-14-9",1.18675000842872
"6379-73-3","6379-73-3","6379-73-3",1.10535101327557
"95-87-4","95-87-4","95-87-4",0.869134613278698
"82469-79-2","82469-79-2","82469-79-2",1.11528190583846
"614-45-9","614-45-9","614-45-9",1.20546812755469
"NOCAS_48507","NOCAS_48507","NOCAS_48507",0.0756993274774092
"79983-71-4","79983-71-4","79983-71-4",0.548638189393595
"97-52-9","97-52-9","97-52-9",0.845229451671032
"283594-90-1","283594-90-1","283594-90-1",0.209593631117149
"100-25-4","100-25-4","100-25-4",0.331367931552526
"16484-77-8","16484-77-8","16484-77-8",0.128955983654337
"122-73-6","122-73-6","122-73-6",0.90981544979143
"98-01-1","98-01-1","98-01-1",0.0425295818320496
"125-84-8","125-84-8","125-84-8",0.769214774068268
"627-30-5","627-30-5","627-30-5",0.308121896094503
"112-03-8","112-03-8","112-03-8",1.0079654947765
"123-00-2","123-00-2","123-00-2",0.0442432899917466
"90-72-2","90-72-2","90-72-2",0.135880965715659
"96-23-1","96-23-1","96-23-1",0.513805302149071
"3811-73-2","3811-73-2","3811-73-2",0.0462963275271206
"335-76-2","335-76-2","335-76-2",5.10736890682492
"111-49-9","111-49-9","111-49-9",0.057055803755793
"108-48-5","108-48-5","108-48-5",0.451707109101551
"94-13-3","94-13-3","94-13-3",1.18704099665359
"111-87-5","111-87-5","111-87-5",0.523030684040802
"1061517-62-1","1061517-62-1","1061517-62-1",1.5680924036779
"2016-57-1","2016-57-1","2016-57-1",0.494548227033398
"62-73-7","62-73-7","62-73-7",0.17633987735252
"3380-34-5","3380-34-5","3380-34-5",0.542227351821792
"56375-79-2","56375-79-2","56375-79-2",0.190129047352828
"138-86-3","138-86-3","138-86-3",0.194265841071004
"127-39-9","127-39-9","127-39-9",0.0123064543775167
"112-50-5","112-50-5","112-50-5",0.140118820756681
"116-25-6","116-25-6","116-25-6",0.445023339259234
"2756-56-1","2756-56-1","2756-56-1",0.775074568155289
"169590-42-5","169590-42-5","169590-42-5",0.117062011957362
"64-67-5","64-67-5","64-67-5",0.151789464536591
"105-87-3","105-87-3","105-87-3",1.16389539225655
"309-00-2","309-00-2","309-00-2",1.2913969582929
"99-51-4","99-51-4","99-51-4",0.35830335903141
"789-02-6","789-02-6","789-02-6",0.0109647847026698
"3164-85-0","3164-85-0","3164-85-0",0.873767380854672
"124378-77-4","124378-77-4","124378-77-4",0.617588085474886
"1120-04-3","1120-04-3","1120-04-3",0.784705092347978
"17924-92-4","17924-92-4","17924-92-4",0.747085807198146
"2164-17-2","2164-17-2","2164-17-2",0.385337115436564
"115-29-7","115-29-7","115-29-7",1.02952894169954
"77-92-9","77-92-9","77-92-9",0.206258732779074
"973-21-7","973-21-7","973-21-7",0.106986668858008
"473-55-2","473-55-2","473-55-2",0.347639645077374
"123312-89-0","123312-89-0","123312-89-0",0.266103254326741
"129299-90-7","129299-90-7","129299-90-7",0.0150905406125841
"96-45-7","96-45-7","96-45-7",0.180775768294012
"136-45-8","136-45-8","136-45-8",1.0273944532765
"93-53-8","93-53-8","93-53-8",0.450121345008308
"105-54-4","105-54-4","105-54-4",0.899181778746869
"826-36-8","826-36-8","826-36-8",0.753327629680675
"78-40-0","78-40-0","78-40-0",0.00126802478139955
"4553-62-2","4553-62-2","4553-62-2",1.22917164541496
"123-99-9","123-99-9","123-99-9",0.923035689552051
"532-27-4","532-27-4","532-27-4",0.759504803145809
"91-22-5","91-22-5","91-22-5",0.531858093421483
"94-46-2","94-46-2","94-46-2",1.30905529682346
"41372-08-1","41372-08-1","41372-08-1",0.0555157701427216
"69-74-9","69-74-9","69-74-9",0.146239306006813
"143-22-6","143-22-6","143-22-6",0.204125857007568
"79-43-6","79-43-6","79-43-6",0.583269534015006
"135-02-4","135-02-4","135-02-4",1.18115074937817
"110-27-0","110-27-0","110-27-0",0.336948033354472
"612-12-4","612-12-4","612-12-4",0.399160022295174
"139290-65-6","139290-65-6","139290-65-6",0.637954513221293
"591-22-0","591-22-0","591-22-0",0.594430115232541
"142-62-1","142-62-1","142-62-1",0.910424867714134
"461-58-5","461-58-5","461-58-5",1.23998580414584
"141112-29-0","141112-29-0","141112-29-0",0.22036426632216
"759-94-4","759-94-4","759-94-4",0.978373825489737
"25152-84-5","25152-84-5","25152-84-5",1.04507038011178
"3388-04-3","3388-04-3","3388-04-3",0.0703401190803577
"89415-87-2","89415-87-2","89415-87-2",0.588208131055889
"461023-63-2","461023-63-2","461023-63-2",1.13015124395392
"100-37-8","100-37-8","100-37-8",0.302665532230856
"156052-68-5","156052-68-5","156052-68-5",0.918673326500901
"17321-47-0","17321-47-0","17321-47-0",0.110523724577
"129453-61-8","129453-61-8","129453-61-8",1.70304851375783
"1445-75-6","1445-75-6","1445-75-6",0.356200855461667
"513-86-0","513-86-0","513-86-0",0.451404358161982
"2451-62-9","2451-62-9","2451-62-9",2.72093623087252
"17754-90-4","17754-90-4","17754-90-4",1.01556421478798
"112-07-2","112-07-2","112-07-2",1.1480480410077
"117-08-8","117-08-8","117-08-8",0.127512450368452
"126-07-8","126-07-8","126-07-8",0.378978994101253
"687-47-8","687-47-8","687-47-8",0.858279054298218
"3391-86-4","3391-86-4","3391-86-4",1.06938481598852
"512-56-1","512-56-1","512-56-1",0.556991029074146
"68-96-2","68-96-2","68-96-2",0.141095225314162
"43121-43-3","43121-43-3","43121-43-3",0.767657433792334
"500-38-9","500-38-9","500-38-9",0.225524008197339
"719-59-5","719-59-5","719-59-5",1.02419436438691
"111-43-3","111-43-3","111-43-3",0.341052703496318
"95-13-6","95-13-6","95-13-6",0.195442131747231
"150-68-5","150-68-5","150-68-5",0.559133586586185
"5394-36-5","5394-36-5","5394-36-5",0.490817996014686
"544-63-8","544-63-8","544-63-8",0.362895047697004
"1112-39-6","1112-39-6","1112-39-6",0.187077968780287
"638-07-3","638-07-3","638-07-3",0.813411272985639
"1559-35-9","1559-35-9","1559-35-9",1.02725874231041
"103-24-2","103-24-2","103-24-2",0.450393953097721
"57-83-0","57-83-0","57-83-0",0.260478609787655
